Date_Key,Region_Key,Brand_Name,Volume_Share_%,Value_Share_%,Competitor_Price,Availability_Status,Shelf_Space_Share
2025-07-01,6,Big Cola,32.93,26.76,20.68,Yes,21.2
2025-07-01,6,Spiro Spathis,14.61,12.79,24.64,Yes,21.0
2025-07-01,6,V7,39.83,39.8,11.07,Yes,13.5
2025-07-01,6,Sina Cola,34.59,39.42,13.56,Yes,41.8
2025-07-01,7,Shams-Cola,3.96,3.59,12.75,Yes,42.3
2025-07-01,7,Pepsi,17.31,14.06,27.47,Yes,23.4
2025-07-01,7,Coca-Cola,27.74,23.62,25.11,Yes,12.2
2025-07-01,7,Big Cola,7.43,7.47,20.82,Yes,35.4
2025-07-01,7,Spiro Spathis,7.67,7.73,20.56,No,42.8
2025-07-01,7,V7,22.49,20.72,13.62,Yes,9.3
2025-07-01,7,Sina Cola,16.12,15.82,29.01,Yes,33.7
2025-07-01,8,Shams-Cola,28.61,28.73,14.32,Yes,9.7
2025-07-01,8,Pepsi,3.34,3.53,20.5,Yes,49.7
2025-07-01,8,Coca-Cola,6.63,6.81,20.09,Yes,5.6
2025-07-01,8,Big Cola,12.0,14.27,27.62,Yes,26.4
2025-07-01,8,Spiro Spathis,27.48,22.71,14.67,Yes,22.3
2025-07-01,8,V7,37.95,44.84,25.25,Yes,17.3
2025-07-01,8,Sina Cola,8.62,8.38,29.95,Yes,36.2
2025-07-01,9,Shams-Cola,31.58,26.24,23.91,Yes,49.0
2025-07-01,9,Pepsi,24.93,22.58,27.55,No,35.8
2025-07-01,9,Coca-Cola,26.56,28.18,14.66,Yes,40.0
2025-07-01,9,Big Cola,20.44,24.3,25.04,Yes,23.8
2025-07-01,9,Spiro Spathis,18.64,17.15,14.29,Yes,17.6
2025-07-01,9,V7,37.29,41.67,12.17,Yes,32.6
2025-07-01,9,Sina Cola,26.43,28.73,10.19,Yes,37.1
2025-07-01,10,Shams-Cola,10.14,11.87,14.94,Yes,20.8
2025-07-01,10,Pepsi,10.99,11.53,22.53,Yes,29.8
2025-07-01,10,Coca-Cola,13.17,12.52,18.36,Yes,32.2
2025-07-01,10,Big Cola,9.2,9.41,14.46,Yes,37.3
2025-07-01,10,Spiro Spathis,22.84,26.89,27.88,Yes,48.8
2025-07-01,10,V7,13.18,15.49,21.78,Yes,33.9
2025-07-01,10,Sina Cola,12.76,12.88,14.13,Yes,26.3
2025-07-01,11,Shams-Cola,17.0,19.83,28.32,Yes,15.7
2025-07-01,11,Pepsi,33.39,28.25,26.92,Yes,25.3
2025-07-01,11,Coca-Cola,12.91,10.74,21.87,Yes,24.6
2025-07-01,11,Big Cola,21.79,22.6,20.15,Yes,19.3
2025-07-01,11,Spiro Spathis,22.28,21.51,28.55,No,43.5
2025-07-01,11,V7,33.8,27.29,24.57,Yes,38.0
2025-07-01,11,Sina Cola,19.09,15.63,19.52,No,43.8
2025-07-01,12,Shams-Cola,29.8,35.43,16.49,Yes,16.1
2025-07-01,12,Pepsi,6.25,6.46,10.2,Yes,38.4
2025-07-01,12,Coca-Cola,38.0,44.54,17.99,Yes,20.7
2025-07-01,12,Big Cola,33.61,33.7,16.49,Yes,17.5
2025-07-01,12,Spiro Spathis,19.95,20.16,24.21,No,36.7
2025-07-01,12,V7,27.09,22.96,23.92,Yes,48.5
2025-07-01,12,Sina Cola,25.7,26.32,20.14,Yes,37.1
2025-07-01,13,Shams-Cola,19.14,17.14,26.2,Yes,23.2
2025-07-01,13,Pepsi,37.62,38.41,20.17,Yes,41.4
2025-07-01,13,Coca-Cola,34.99,30.04,24.73,Yes,23.6
2025-07-01,13,Big Cola,30.66,28.25,10.78,No,46.6
2025-07-01,13,Spiro Spathis,15.02,12.48,20.24,Yes,33.8
2025-07-01,13,V7,19.63,22.76,27.22,Yes,39.9
2025-07-01,13,Sina Cola,3.26,3.52,14.34,Yes,10.5
2025-07-01,14,Shams-Cola,30.7,34.86,23.33,Yes,37.4
2025-07-01,14,Pepsi,11.31,12.35,20.21,Yes,32.0
2025-07-01,14,Coca-Cola,24.87,24.99,15.75,Yes,31.4
2025-07-01,14,Big Cola,22.25,25.8,19.73,Yes,22.0
2025-07-01,14,Spiro Spathis,14.72,13.2,12.94,No,10.3
2025-07-01,14,V7,33.11,38.12,22.82,Yes,49.1
2025-07-01,14,Sina Cola,31.19,26.04,13.92,Yes,31.2
2025-07-01,15,Shams-Cola,39.97,39.57,10.9,Yes,17.4
2025-07-01,15,Pepsi,4.32,4.64,22.88,Yes,8.7
2025-07-01,15,Coca-Cola,38.47,45.96,21.18,Yes,40.5
2025-07-01,15,Big Cola,38.08,38.55,19.29,Yes,49.9
2025-07-01,15,Spiro Spathis,38.54,40.39,18.81,Yes,6.8
2025-07-01,15,V7,35.82,29.29,22.42,Yes,26.5
2025-07-01,15,Sina Cola,8.59,10.2,28.59,Yes,26.2
2025-07-01,16,Shams-Cola,15.05,12.17,27.08,Yes,10.4
2025-07-01,16,Pepsi,18.08,17.09,22.13,Yes,12.5
2025-07-01,16,Coca-Cola,8.58,7.0,14.32,Yes,17.0
2025-07-01,16,Big Cola,20.52,23.41,16.33,Yes,35.8
2025-07-01,16,Spiro Spathis,26.82,22.9,16.35,Yes,30.1
2025-07-01,16,V7,19.1,18.46,17.14,Yes,33.3
2025-07-01,16,Sina Cola,14.25,13.98,13.3,Yes,24.6
2025-07-01,17,Shams-Cola,15.09,12.99,12.65,Yes,36.0
2025-07-01,17,Pepsi,15.87,13.8,14.65,Yes,12.0
2025-07-01,17,Coca-Cola,16.84,14.35,13.8,No,24.7
2025-07-01,17,Big Cola,5.92,6.61,11.51,No,10.0
2025-07-01,17,Spiro Spathis,39.79,44.46,26.76,Yes,12.5
2025-07-01,17,V7,4.36,4.32,11.53,Yes,34.7
2025-07-01,17,Sina Cola,19.92,20.99,15.9,Yes,12.3
2025-07-01,18,Shams-Cola,6.62,5.64,21.78,Yes,12.7
2025-07-01,18,Pepsi,27.93,31.78,12.16,Yes,33.9
2025-07-01,18,Coca-Cola,16.62,16.63,21.05,No,25.8
2025-07-01,18,Big Cola,33.75,27.42,19.51,Yes,46.5
2025-07-01,18,Spiro Spathis,31.16,31.79,24.8,Yes,27.1
2025-07-01,18,V7,26.3,21.34,28.62,Yes,31.2
2025-07-01,18,Sina Cola,2.96,2.83,15.95,Yes,43.8
2025-07-01,19,Shams-Cola,7.38,6.49,28.89,Yes,21.8
2025-07-01,19,Pepsi,24.79,22.14,13.27,Yes,14.8
2025-07-01,19,Coca-Cola,10.23,10.79,24.14,Yes,47.7
2025-07-01,19,Big Cola,28.63,28.3,18.22,No,19.3
2025-07-01,19,Spiro Spathis,30.42,33.06,23.76,Yes,8.3
2025-07-01,19,V7,36.02,29.26,28.93,Yes,29.4
2025-07-01,19,Sina Cola,8.99,8.03,11.95,Yes,49.1
2025-07-01,20,Shams-Cola,21.44,21.56,14.05,Yes,12.6
2025-07-01,20,Pepsi,7.16,8.5,10.9,Yes,34.6
2025-07-01,20,Coca-Cola,2.47,2.28,29.57,Yes,21.9
2025-07-01,20,Big Cola,33.47,38.21,11.86,Yes,10.1
2025-07-01,20,Spiro Spathis,3.71,4.08,13.36,Yes,45.8
2025-07-01,20,V7,2.48,2.65,29.96,Yes,20.5
2025-07-01,20,Sina Cola,33.39,32.18,10.77,Yes,8.4
2025-07-01,21,Shams-Cola,12.28,13.2,29.05,Yes,49.4
2025-07-01,21,Pepsi,26.62,22.48,28.52,Yes,39.8
2025-07-01,21,Coca-Cola,36.34,42.33,18.84,Yes,20.3
2025-07-01,21,Big Cola,36.44,29.31,16.62,Yes,25.4
2025-07-01,21,Spiro Spathis,32.43,31.97,23.29,Yes,30.7
2025-07-01,21,V7,2.87,3.37,21.61,Yes,45.8
2025-07-01,21,Sina Cola,18.24,17.88,28.35,Yes,7.6
2025-07-01,22,Shams-Cola,3.16,2.99,10.76,Yes,32.1
2025-07-01,22,Pepsi,39.85,36.65,23.58,Yes,13.2
2025-07-01,22,Coca-Cola,24.82,21.95,22.56,Yes,46.1
2025-07-01,22,Big Cola,16.07,15.89,20.49,Yes,24.2
2025-07-01,22,Spiro Spathis,37.64,37.56,10.39,Yes,22.9
2025-07-01,22,V7,11.25,9.6,12.34,Yes,11.5
2025-07-01,22,Sina Cola,38.51,34.21,17.79,Yes,48.9
2025-07-01,23,Shams-Cola,20.53,18.47,22.75,Yes,39.0
2025-07-01,23,Pepsi,17.01,15.81,26.41,Yes,28.5
2025-07-01,23,Coca-Cola,39.11,42.78,29.02,Yes,44.9
2025-07-01,23,Big Cola,7.03,5.71,22.57,Yes,5.7
2025-07-01,23,Spiro Spathis,38.36,35.57,29.49,Yes,29.0
2025-07-01,23,V7,38.4,45.72,15.13,No,11.4
2025-07-01,23,Sina Cola,31.1,27.72,11.13,Yes,23.6
2025-07-01,24,Shams-Cola,7.59,8.83,19.15,Yes,48.5
2025-07-01,24,Pepsi,19.42,18.34,23.14,Yes,9.2
2025-07-01,24,Coca-Cola,14.17,11.69,20.51,No,22.3
2025-07-01,24,Big Cola,11.3,9.91,17.26,Yes,31.0
2025-07-01,24,Spiro Spathis,16.78,16.97,23.78,Yes,27.5
2025-07-01,24,V7,4.17,4.06,29.55,Yes,28.6
2025-07-01,24,Sina Cola,4.15,3.35,14.3,Yes,6.8
2025-07-01,25,Shams-Cola,24.42,26.42,21.18,Yes,45.1
2025-07-01,25,Pepsi,5.55,6.31,10.17,Yes,28.7
2025-07-01,25,Coca-Cola,35.52,29.61,25.2,Yes,49.1
2025-07-01,25,Big Cola,24.3,23.97,14.12,Yes,45.3
2025-07-01,25,Spiro Spathis,24.14,26.94,27.97,Yes,40.9
2025-07-01,25,V7,3.02,3.17,29.96,Yes,30.4
2025-07-01,25,Sina Cola,29.83,30.37,25.72,Yes,48.6
2025-07-01,26,Shams-Cola,33.53,38.59,21.83,Yes,34.3
2025-07-01,26,Pepsi,23.85,20.71,27.3,Yes,43.5
2025-07-01,26,Coca-Cola,9.86,10.15,20.32,Yes,26.9
2025-07-01,26,Big Cola,4.53,4.19,19.74,Yes,26.2
2025-07-01,26,Spiro Spathis,35.42,37.21,27.54,Yes,12.4
2025-07-01,26,V7,37.43,41.63,22.58,Yes,27.8
2025-07-01,26,Sina Cola,7.05,7.06,20.34,Yes,37.5
2025-07-01,27,Shams-Cola,27.15,22.35,20.81,Yes,17.0
2025-07-01,27,Pepsi,15.58,13.26,23.06,Yes,40.7
2025-07-01,27,Coca-Cola,24.57,22.26,22.85,Yes,23.7
2025-07-01,27,Big Cola,12.33,12.33,22.27,No,41.2
2025-07-01,27,Spiro Spathis,20.42,19.79,27.82,Yes,24.4
2025-07-01,27,V7,35.32,36.97,29.47,Yes,19.0
2025-07-01,27,Sina Cola,11.22,9.35,28.35,Yes,8.0
2025-07-01,28,Shams-Cola,26.14,30.72,24.05,Yes,9.1
2025-07-01,28,Pepsi,5.18,4.75,20.73,Yes,33.7
2025-07-01,28,Coca-Cola,35.01,41.85,11.22,No,45.8
2025-07-01,28,Big Cola,36.96,30.9,15.94,Yes,28.5
2025-07-01,28,Spiro Spathis,14.48,14.14,19.42,Yes,37.6
2025-07-01,28,V7,34.25,29.03,23.49,Yes,32.4
2025-07-01,28,Sina Cola,8.26,8.28,13.98,Yes,39.0
2025-07-01,29,Shams-Cola,22.07,22.42,26.7,Yes,33.0
2025-07-01,29,Pepsi,13.36,11.47,22.84,Yes,35.0
2025-07-01,29,Coca-Cola,8.73,8.16,15.7,Yes,38.0
2025-07-01,29,Big Cola,25.8,24.1,26.34,Yes,5.5
2025-07-01,29,Spiro Spathis,13.45,11.18,18.39,Yes,35.1
2025-07-01,29,V7,30.68,36.31,12.79,Yes,21.4
2025-07-01,29,Sina Cola,22.49,25.23,26.42,Yes,6.7
2025-07-01,30,Shams-Cola,36.35,34.64,24.56,Yes,25.8
2025-07-01,30,Pepsi,14.51,13.01,13.78,Yes,38.7
2025-07-01,30,Coca-Cola,38.88,44.81,18.48,Yes,13.2
2025-07-01,30,Big Cola,10.18,11.12,18.62,Yes,22.7
2025-07-01,30,Spiro Spathis,35.15,31.38,24.07,Yes,46.4
2025-07-01,30,V7,29.06,32.56,16.74,Yes,13.3
2025-07-01,30,Sina Cola,28.32,33.96,29.26,Yes,49.7
2025-07-01,31,Shams-Cola,30.89,29.73,28.27,Yes,18.0
2025-07-01,31,Pepsi,34.58,30.42,28.41,Yes,17.2
2025-07-01,31,Coca-Cola,27.32,24.49,29.17,Yes,33.5
2025-07-01,31,Big Cola,2.9,2.62,14.4,Yes,36.2
2025-07-01,31,Spiro Spathis,32.73,30.31,12.39,Yes,30.8
2025-07-01,31,V7,6.99,8.08,24.56,Yes,34.8
2025-07-01,31,Sina Cola,3.33,3.37,20.62,Yes,17.8
2025-07-01,32,Shams-Cola,15.71,15.71,16.91,Yes,14.2
2025-07-01,32,Pepsi,29.97,24.27,20.5,Yes,33.7
2025-07-01,32,Coca-Cola,26.86,28.66,24.51,Yes,44.1
2025-07-01,32,Big Cola,18.63,14.97,12.56,Yes,42.0
2025-07-01,32,Spiro Spathis,16.54,18.98,15.92,Yes,39.4
2025-07-01,32,V7,16.4,15.59,19.44,Yes,6.9
2025-07-01,32,Sina Cola,25.09,27.64,16.9,Yes,44.2
2025-07-01,33,Shams-Cola,36.39,43.12,26.34,No,48.8
2025-07-01,33,Pepsi,8.88,8.59,12.33,Yes,12.3
2025-07-01,33,Coca-Cola,31.02,27.94,10.23,Yes,44.3
2025-07-01,33,Big Cola,22.87,25.09,12.39,Yes,42.7
2025-07-01,33,Spiro Spathis,37.83,37.9,22.77,No,33.7
2025-07-01,33,V7,14.36,15.75,17.76,Yes,30.1
2025-07-01,33,Sina Cola,7.12,7.49,24.18,No,39.0
2025-07-01,34,Shams-Cola,28.87,30.77,26.44,Yes,21.3
2025-07-01,34,Pepsi,26.7,30.53,14.98,No,5.3
2025-07-01,34,Coca-Cola,4.0,4.24,14.24,Yes,11.7
2025-07-01,34,Big Cola,25.85,22.36,24.3,Yes,9.0
2025-07-01,34,Spiro Spathis,20.61,19.23,29.06,No,39.6
2025-07-01,34,V7,10.98,10.09,24.61,Yes,8.0
2025-07-01,34,Sina Cola,4.21,4.75,14.53,Yes,34.0
2025-07-01,35,Shams-Cola,33.28,35.17,14.36,Yes,8.0
2025-07-01,35,Pepsi,36.81,33.55,23.58,Yes,9.3
2025-07-01,35,Coca-Cola,2.02,1.79,11.39,Yes,23.6
2025-07-01,35,Big Cola,3.27,3.4,18.36,No,48.6
2025-07-01,35,Spiro Spathis,6.5,7.03,28.22,Yes,19.0
2025-07-01,35,V7,3.96,4.07,15.15,Yes,26.7
2025-07-01,35,Sina Cola,30.07,32.01,16.32,Yes,30.5
2025-08-01,1,Shams-Cola,9.22,8.18,13.7,Yes,44.6
2025-08-01,1,Pepsi,8.08,9.66,19.97,Yes,44.5
2025-08-01,1,Coca-Cola,22.64,24.86,20.57,Yes,41.2
2025-08-01,1,Big Cola,5.89,6.97,29.29,Yes,47.4
2025-08-01,1,Spiro Spathis,34.44,38.9,22.61,Yes,11.0
2025-08-01,1,V7,18.67,20.97,19.29,Yes,19.5
2025-08-01,1,Sina Cola,10.17,9.44,18.01,No,34.0
2025-08-01,2,Shams-Cola,18.82,20.92,17.67,Yes,29.2
2025-08-01,2,Pepsi,14.82,16.47,20.8,Yes,30.7
2025-08-01,2,Coca-Cola,17.0,16.52,14.7,Yes,7.3
2025-08-01,2,Big Cola,4.8,3.98,28.8,Yes,8.3
2025-08-01,2,Spiro Spathis,10.55,8.9,21.94,Yes,48.3
2025-08-01,2,V7,27.07,23.81,13.61,Yes,25.8
2025-08-01,2,Sina Cola,5.96,4.84,13.53,No,30.1
2025-08-01,3,Shams-Cola,7.26,8.32,10.4,Yes,28.8
2025-08-01,3,Pepsi,31.21,33.13,21.45,Yes,13.6
2025-08-01,3,Coca-Cola,3.41,2.99,20.86,Yes,29.0
2025-08-01,3,Big Cola,39.82,47.06,27.18,Yes,27.8
2025-08-01,3,Spiro Spathis,14.34,14.86,16.67,Yes,5.0
2025-08-01,3,V7,11.07,12.65,17.2,Yes,11.7
2025-08-01,3,Sina Cola,15.61,15.28,26.57,Yes,46.5
2025-08-01,4,Shams-Cola,4.16,3.96,18.87,Yes,40.9
2025-08-01,4,Pepsi,31.86,26.43,17.79,Yes,45.4
2025-08-01,4,Coca-Cola,25.56,28.54,28.86,Yes,20.4
2025-08-01,4,Big Cola,14.49,12.08,15.67,Yes,44.4
2025-08-01,4,Spiro Spathis,10.78,9.04,10.94,Yes,12.9
2025-08-01,4,V7,39.25,33.58,23.21,Yes,9.0
2025-08-01,4,Sina Cola,38.04,33.84,23.22,Yes,27.5
2025-08-01,5,Shams-Cola,20.91,24.01,11.39,Yes,42.2
2025-08-01,5,Pepsi,15.66,13.56,14.32,Yes,40.6
2025-08-01,5,Coca-Cola,22.61,22.61,11.99,Yes,17.9
2025-08-01,5,Big Cola,24.73,27.56,17.97,Yes,41.1
2025-08-01,5,Spiro Spathis,35.34,29.63,23.39,No,17.0
2025-08-01,5,V7,25.07,22.01,20.37,Yes,34.6
2025-08-01,5,Sina Cola,15.71,14.84,10.68,Yes,18.8
2025-08-01,6,Shams-Cola,16.85,15.47,23.57,Yes,39.2
2025-08-01,6,Pepsi,5.9,4.75,13.33,Yes,44.7
2025-08-01,6,Coca-Cola,15.16,14.54,13.37,No,24.2
2025-08-01,6,Big Cola,9.38,9.35,12.45,Yes,29.4
2025-08-01,6,Spiro Spathis,21.94,25.83,28.15,Yes,18.5
2025-08-01,6,V7,9.09,10.82,20.74,Yes,42.2
2025-08-01,6,Sina Cola,15.75,14.02,15.55,Yes,9.4
2025-08-01,7,Shams-Cola,28.94,27.18,23.08,Yes,21.3
2025-08-01,7,Pepsi,38.36,37.69,25.23,No,20.1
2025-08-01,7,Coca-Cola,15.6,14.58,27.12,Yes,12.7
2025-08-01,7,Big Cola,34.69,29.34,23.31,Yes,44.4
2025-08-01,7,Spiro Spathis,14.3,13.85,10.61,Yes,10.3
2025-08-01,7,V7,6.53,5.42,13.45,Yes,7.1
2025-08-01,7,Sina Cola,25.32,23.16,29.14,No,10.1
2025-08-01,8,Shams-Cola,31.06,31.79,16.97,Yes,29.0
2025-08-01,8,Pepsi,10.53,10.2,20.17,Yes,42.9
2025-08-01,8,Coca-Cola,26.36,30.54,13.31,Yes,40.1
2025-08-01,8,Big Cola,8.44,7.32,13.97,Yes,6.5
2025-08-01,8,Spiro Spathis,24.17,23.25,24.72,Yes,6.3
2025-08-01,8,V7,13.15,15.54,17.95,Yes,36.1
2025-08-01,8,Sina Cola,22.17,26.29,20.36,Yes,49.3
2025-08-01,9,Shams-Cola,31.15,32.12,20.23,Yes,32.5
2025-08-01,9,Pepsi,38.62,42.98,10.03,Yes,9.0
2025-08-01,9,Coca-Cola,23.1,26.69,29.22,Yes,31.2
2025-08-01,9,Big Cola,17.66,17.3,10.55,Yes,23.9
2025-08-01,9,Spiro Spathis,17.29,16.61,14.31,Yes,46.5
2025-08-01,9,V7,19.75,22.53,19.23,Yes,19.6
2025-08-01,9,Sina Cola,19.54,21.69,18.39,Yes,16.0
2025-08-01,10,Shams-Cola,25.37,29.15,16.42,Yes,21.0
2025-08-01,10,Pepsi,35.0,39.14,14.47,Yes,17.8
2025-08-01,10,Coca-Cola,35.36,39.31,24.02,Yes,21.1
2025-08-01,10,Big Cola,37.81,32.14,18.86,Yes,32.8
2025-08-01,10,Spiro Spathis,23.16,24.2,13.02,No,12.1
2025-08-01,10,V7,13.2,12.0,11.75,Yes,32.9
2025-08-01,10,Sina Cola,3.38,3.84,20.42,Yes,42.8
2025-08-01,11,Shams-Cola,3.06,2.68,28.91,Yes,5.4
2025-08-01,11,Pepsi,12.01,13.7,29.8,Yes,19.3
2025-08-01,11,Coca-Cola,8.06,8.62,27.75,Yes,38.8
2025-08-01,11,Big Cola,24.4,29.28,28.86,Yes,9.4
2025-08-01,11,Spiro Spathis,22.53,25.75,28.67,Yes,43.2
2025-08-01,11,V7,2.73,2.3,27.18,Yes,14.2
2025-08-01,11,Sina Cola,28.2,27.26,15.35,Yes,37.9
2025-08-01,12,Shams-Cola,8.46,7.04,28.87,Yes,11.9
2025-08-01,12,Pepsi,27.15,25.53,17.18,Yes,19.2
2025-08-01,12,Coca-Cola,8.61,8.29,12.02,No,43.4
2025-08-01,12,Big Cola,22.63,19.85,27.28,Yes,44.0
2025-08-01,12,Spiro Spathis,22.81,21.48,18.49,Yes,46.6
2025-08-01,12,V7,12.52,10.95,28.37,Yes,32.8
2025-08-01,12,Sina Cola,20.96,24.14,21.72,Yes,25.0
2025-08-01,13,Shams-Cola,16.36,16.82,21.4,No,10.3
2025-08-01,13,Pepsi,25.18,24.25,11.15,Yes,9.0
2025-08-01,13,Coca-Cola,3.43,2.76,10.68,Yes,29.6
2025-08-01,13,Big Cola,11.18,11.22,14.05,Yes,20.7
2025-08-01,13,Spiro Spathis,28.35,31.41,11.26,Yes,38.8
2025-08-01,13,V7,32.98,32.35,19.95,Yes,29.4
2025-08-01,13,Sina Cola,27.49,29.83,15.63,Yes,9.2
2025-08-01,14,Shams-Cola,12.08,13.96,16.41,No,26.9
2025-08-01,14,Pepsi,32.7,38.64,14.59,Yes,47.6
2025-08-01,14,Coca-Cola,31.16,26.37,23.01,Yes,22.8
2025-08-01,14,Big Cola,4.06,4.68,20.0,Yes,6.2
2025-08-01,14,Spiro Spathis,4.42,5.17,23.82,Yes,29.5
2025-08-01,14,V7,24.52,21.51,13.52,Yes,27.0
2025-08-01,14,Sina Cola,38.14,36.24,29.86,No,14.6
2025-08-01,15,Shams-Cola,11.17,12.37,21.89,Yes,49.7
2025-08-01,15,Pepsi,5.51,4.63,29.3,Yes,30.2
2025-08-01,15,Coca-Cola,9.49,9.48,29.96,Yes,28.1
2025-08-01,15,Big Cola,2.91,2.7,23.39,Yes,9.4
2025-08-01,15,Spiro Spathis,27.87,28.99,21.45,Yes,10.5
2025-08-01,15,V7,25.17,23.41,19.7,Yes,14.7
2025-08-01,15,Sina Cola,24.83,29.67,26.73,Yes,49.8
2025-08-01,16,Shams-Cola,14.44,12.39,11.24,No,11.8
2025-08-01,16,Pepsi,24.21,23.72,25.88,Yes,11.3
2025-08-01,16,Coca-Cola,13.59,11.0,17.92,Yes,40.4
2025-08-01,16,Big Cola,22.86,19.42,24.22,Yes,30.9
2025-08-01,16,Spiro Spathis,8.64,8.25,26.98,No,8.4
2025-08-01,16,V7,21.07,17.82,27.72,Yes,15.2
2025-08-01,16,Sina Cola,32.15,28.17,12.93,Yes,20.2
2025-08-01,17,Shams-Cola,16.48,17.6,24.68,Yes,45.6
2025-08-01,17,Pepsi,10.73,10.37,27.32,Yes,16.2
2025-08-01,17,Coca-Cola,29.13,28.45,23.86,Yes,26.5
2025-08-01,17,Big Cola,35.35,39.32,24.0,No,37.0
2025-08-01,17,Spiro Spathis,21.8,25.13,26.78,Yes,11.4
2025-08-01,17,V7,39.49,37.21,23.8,Yes,25.7
2025-08-01,17,Sina Cola,4.72,4.14,16.85,Yes,12.2
2025-08-01,18,Shams-Cola,37.86,33.84,12.04,Yes,23.8
2025-08-01,18,Pepsi,11.55,11.93,20.78,Yes,33.8
2025-08-01,18,Coca-Cola,28.53,33.4,21.42,Yes,14.0
2025-08-01,18,Big Cola,9.12,9.05,16.88,Yes,10.2
2025-08-01,18,Spiro Spathis,36.91,37.05,24.49,No,16.2
2025-08-01,18,V7,34.15,32.46,27.57,No,21.9
2025-08-01,18,Sina Cola,36.42,39.77,18.51,Yes,48.1
2025-08-01,19,Shams-Cola,37.2,39.21,15.48,Yes,46.5
2025-08-01,19,Pepsi,12.52,10.39,15.47,Yes,28.6
2025-08-01,19,Coca-Cola,38.5,44.1,14.82,Yes,47.2
2025-08-01,19,Big Cola,4.43,3.71,21.24,Yes,40.6
2025-08-01,19,Spiro Spathis,26.87,30.89,26.41,Yes,39.2
2025-08-01,19,V7,13.78,11.38,21.82,Yes,5.2
2025-08-01,19,Sina Cola,23.6,27.99,22.52,Yes,35.0
2025-08-01,20,Shams-Cola,10.51,9.97,14.63,Yes,20.2
2025-08-01,20,Pepsi,25.88,23.05,14.18,Yes,21.2
2025-08-01,20,Coca-Cola,6.55,6.32,29.24,Yes,45.1
2025-08-01,20,Big Cola,3.7,3.7,19.5,No,40.6
2025-08-01,20,Spiro Spathis,28.94,30.56,20.42,Yes,20.6
2025-08-01,20,V7,34.47,27.7,10.85,Yes,44.0
2025-08-01,20,Sina Cola,10.53,9.1,21.92,Yes,44.1
2025-08-01,21,Shams-Cola,4.84,4.09,11.92,Yes,30.6
2025-08-01,21,Pepsi,9.11,7.95,11.63,Yes,15.7
2025-08-01,21,Coca-Cola,35.49,37.17,29.93,Yes,15.5
2025-08-01,21,Big Cola,34.93,35.9,13.61,Yes,37.6
2025-08-01,21,Spiro Spathis,21.6,20.74,26.05,Yes,5.5
2025-08-01,21,V7,3.98,3.21,25.23,Yes,25.9
2025-08-01,21,Sina Cola,32.49,32.53,25.84,Yes,47.8
2025-08-01,22,Shams-Cola,6.73,5.51,26.85,Yes,44.2
2025-08-01,22,Pepsi,35.62,42.09,14.05,Yes,34.5
2025-08-01,22,Coca-Cola,4.57,5.09,16.22,Yes,31.0
2025-08-01,22,Big Cola,16.9,14.55,21.9,Yes,23.8
2025-08-01,22,Spiro Spathis,21.39,24.6,29.63,Yes,41.4
2025-08-01,22,V7,3.75,4.45,22.6,Yes,20.4
2025-08-01,22,Sina Cola,10.6,12.31,25.04,No,15.8
2025-08-01,23,Shams-Cola,36.19,34.61,11.9,Yes,35.3
2025-08-01,23,Pepsi,33.43,39.48,13.63,Yes,40.9
2025-08-01,23,Coca-Cola,28.65,24.39,18.32,Yes,9.9
2025-08-01,23,Big Cola,36.77,40.99,16.76,Yes,7.3
2025-08-01,23,Spiro Spathis,27.47,32.08,22.11,Yes,47.8
2025-08-01,23,V7,4.76,5.21,17.31,No,31.8
2025-08-01,23,Sina Cola,30.85,31.59,16.69,Yes,9.4
2025-08-01,24,Shams-Cola,36.23,40.41,15.06,Yes,29.7
2025-08-01,24,Pepsi,14.09,14.2,27.55,Yes,19.8
2025-08-01,24,Coca-Cola,27.46,27.95,17.65,Yes,21.0
2025-08-01,24,Big Cola,28.58,29.74,29.12,Yes,39.0
2025-08-01,24,Spiro Spathis,39.9,43.82,28.39,Yes,24.6
2025-08-01,24,V7,26.98,23.47,12.67,Yes,20.7
2025-08-01,24,Sina Cola,12.6,12.17,12.23,Yes,22.5
2025-08-01,25,Shams-Cola,30.87,35.35,16.41,Yes,49.4
2025-08-01,25,Pepsi,32.95,32.69,19.86,Yes,25.6
2025-08-01,25,Coca-Cola,18.59,19.13,20.11,Yes,24.6
2025-08-01,25,Big Cola,3.97,3.33,24.16,Yes,14.6
2025-08-01,25,Spiro Spathis,25.87,24.91,17.59,Yes,13.2
2025-08-01,25,V7,28.38,31.26,10.59,Yes,23.6
2025-08-01,25,Sina Cola,17.07,20.39,15.55,Yes,34.3
2025-08-01,26,Shams-Cola,19.06,21.35,28.66,Yes,15.0
2025-08-01,26,Pepsi,23.97,20.61,17.02,Yes,10.9
2025-08-01,26,Coca-Cola,13.4,13.71,16.85,Yes,30.9
2025-08-01,26,Big Cola,20.45,22.8,12.07,No,19.0
2025-08-01,26,Spiro Spathis,22.13,19.16,16.16,Yes,28.8
2025-08-01,26,V7,20.75,24.28,27.48,Yes,18.0
2025-08-01,26,Sina Cola,19.25,19.27,29.36,Yes,11.5
2025-08-01,27,Shams-Cola,34.38,34.25,18.56,No,39.2
2025-08-01,27,Pepsi,24.32,26.36,28.97,Yes,29.1
2025-08-01,27,Coca-Cola,16.23,13.97,24.1,Yes,35.7
